monk ,abc293/E,Java,"public class Main {
    static long a, x, m;

    private static long pwr(long b, long e) {
        long ans = 1;
        while (e > 0) {
            if ((e & 1) == 1) {
                ans = (ans * b) % m;
            }
            e >>= 1;
            b = (b * b) % m;
        }
        return ans;
    }

    private static long f(long n) {
        if (n == 0) {
            return 0;
        }
        else {
            long half = f(n >> 1);
            if ((n & 1) == 0) {
                return (half + (half * pwr(a, n / 2)) % m) % m;
            }
            else {
                return (1 + (a * half) % m + (pwr(a, (n >> 1) + 1) * half) % m) % m;
            }
        }
    }
    
    public static void main(String[] args) {
        Scanner scanner = new Scanner(System.in);
        a = scanner.nextLong();
        x = scanner.nextLong();
        m = scanner.nextLong();
        System.out.println(f(x));
    }
}
","import java.util.*;

public class Main {
    static long a, x, m;

    private static long pwr(long b, long e) {
        long ans = 1;
        while (e > 0) {
            if ((e & 1) == 1) {
                ans = (ans * b) % m;
            }
            e >>= 1;
            b = (b * b) % m;
        }
        return ans;
    }

    private static long f(long n) {
        if (n == 0) {
            return 0;
        }
        else {
            long half = f(n >> 1);
            if ((n & 1) == 0) {
                return (half + (half * pwr(a, n / 2)) % m) % m;
            }
            else {
                return (1 + (a * half) % m + (pwr(a, (n >> 1) + 1) * half) % m) % m;
            }
        }
    }

    public static void main(String[] args) {
        Scanner scanner = new Scanner(System.in);
        a = scanner.nextLong();
        x = scanner.nextLong();
        m = scanner.nextLong();
        System.out.println(f(x));
    }
}
",CE
azidantuiren ,abc293/E,Java,"import java.util.HashMap;
import java.util.Scanner;


public class E_Geometric_Progression {
    static long a, x, m;
    static HashMap<Long, Long> hm = new HashMap<>();
    static long fastMul(long n) {
        if (hm.containsKey(n)) return hm.get(n);
        long tmp, sum, base;
        tmp = n;
        sum = 1;
        base = a;
        while (tmp > 0) {
            if (tmp % 2 == 1) {
                sum *= base;
                sum %= m;
            }
            base *= base;
            base %= m;
            tmp /= 2;
        }
        hm.put(n, sum);
        return sum;
    }
    static long cal(long n) {
        if (n == 0) return 1;
        if (n == 1) return a + 1;
        
        
        
        
        
        
        
        if (n % 2 == 0) {
            
            return (1 + a * (cal(n - 1) % m)) % m;
        }
        return ((1 + fastMul(n / 2 + 1)) % m * (cal(n / 2) % m)) % m;
    }
    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        a = sc.nextLong();
        x = sc.nextLong();
        m = sc.nextLong();
        if (a == 1) {
            System.out.println(x % m);
            return;
        }
        System.out.println(cal(x - 1) % m);
    }
}
","import java.util.HashMap;
import java.util.Scanner;


public class Main {
    static long a, x, m;
    static HashMap<Long, Long> hm = new HashMap<>();
    static long fastMul(long n) {
        if (hm.containsKey(n)) return hm.get(n);
        long tmp, sum, base;
        tmp = n;
        sum = 1;
        base = a;
        while (tmp > 0) {
            if (tmp % 2 == 1) {
                sum *= base;
                sum %= m;
            }
            base *= base;
            base %= m;
            tmp /= 2;
        }
        hm.put(n, sum);
        return sum;
    }
    static long cal(long n) {
        if (n == 0) return 1;
        if (n == 1) return a + 1;
        
        
        
        
        
        
        
        if (n % 2 == 0) {
            
            return (1 + a * (cal(n - 1) % m)) % m;
        }
        return ((1 + fastMul(n / 2 + 1)) % m * (cal(n / 2) % m)) % m;
    }
    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        a = sc.nextLong();
        x = sc.nextLong();
        m = sc.nextLong();
        if (a == 1) {
            System.out.println(x % m);
            return;
        }
        System.out.println(cal(x - 1) % m);
    }
}
",CE
azidantuiren ,abc293/E,Java,"import java.util.HashMap;
import java.util.Scanner;


public class Main {
    static long a, x, m;
    static HashMap<Long, Long> hm = new HashMap<>();
    static long fastMul(long n) {
        if (hm.containsKey(n)) return hm.get(n);
        long tmp, sum, base;
        tmp = n;
        sum = 1;
        base = a;
        while (tmp > 0) {
            if (tmp % 2 == 1) {
                sum *= base;
                sum %= m;
            }
            base *= base;
            base %= m;
            tmp /= 2;
        }
        hm.put(n, sum);
        return sum;
    }
    static long cal(long n) {
        if (n == 0) return 1;
        if (n == 1) return a + 1;
        
        
        
        
        
        
        
        if (n % 2 == 0) {
            
            return (1 + a * (cal(n - 1) % m)) % m;
        }
        return ((1 + fastMul(n / 2 + 1)) % m * (cal(n / 2) % m)) % m;
    }
    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        a = sc.nextLong();
        x = sc.nextLong();
        m = sc.nextLong();
        if (a == 1) {
            System.out.println(x % m);
            return;
        }
        System.out.println(cal(x - 1));
    }
}
","import java.util.HashMap;
import java.util.Scanner;


public class Main {
    static long a, x, m;
    static HashMap<Long, Long> hm = new HashMap<>();
    static long fastMul(long n) {
        if (hm.containsKey(n)) return hm.get(n);
        long tmp, sum, base;
        tmp = n;
        sum = 1;
        base = a;
        while (tmp > 0) {
            if (tmp % 2 == 1) {
                sum *= base;
                sum %= m;
            }
            base *= base;
            base %= m;
            tmp /= 2;
        }
        hm.put(n, sum);
        return sum;
    }
    static long cal(long n) {
        if (n == 0) return 1;
        if (n == 1) return a + 1;
        
        
        
        
        
        
        
        if (n % 2 == 0) {
            
            return (1 + a * (cal(n - 1) % m)) % m;
        }
        return ((1 + fastMul(n / 2 + 1)) % m * (cal(n / 2) % m)) % m;
    }
    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        a = sc.nextLong();
        x = sc.nextLong();
        m = sc.nextLong();
        if (a == 1) {
            System.out.println(x % m);
            return;
        }
        System.out.println(cal(x - 1) % m);
    }
}
",WA
azidantuiren ,abc293/E,Java,"import java.util.HashMap;
import java.util.Scanner;


public class Main {
    static long a, x, m;
    static HashMap<Long, Long> hm = new HashMap<>();
    static long fastMul(long n) {
        if (hm.containsKey(n)) return hm.get(n);
        long tmp, sum, base;
        tmp = n;
        sum = 1;
        base = a;
        while (tmp > 0) {
            if (tmp % 2 == 1) {
                sum *= base;
                sum %= m;
            }
            base *= base;
            base %= m;
            tmp /= 2;
        }
        hm.put(n, sum);
        return sum;
    }
    static long cal(long n) {
        if (n == 0) return 1;
        if (n == 1) return a + 1;
        
        
        
        
        
        
        
        if (n % 2 == 0) {
            
            return (1 + a * (cal(n - 1) % m)) % m;
        }
        return ((1 + fastMul(n / 2 + 1)) % m * (cal(n / 2) % m)) % m;
    }
    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        a = sc.nextLong();
        x = sc.nextLong();
        m = sc.nextLong();
        if (a == 1) {
            System.out.println(x);
            return;
        }
        System.out.println(cal(x - 1));
    }
}
","import java.util.HashMap;
import java.util.Scanner;


public class Main {
    static long a, x, m;
    static HashMap<Long, Long> hm = new HashMap<>();
    static long fastMul(long n) {
        if (hm.containsKey(n)) return hm.get(n);
        long tmp, sum, base;
        tmp = n;
        sum = 1;
        base = a;
        while (tmp > 0) {
            if (tmp % 2 == 1) {
                sum *= base;
                sum %= m;
            }
            base *= base;
            base %= m;
            tmp /= 2;
        }
        hm.put(n, sum);
        return sum;
    }
    static long cal(long n) {
        if (n == 0) return 1;
        if (n == 1) return a + 1;
        
        
        
        
        
        
        
        if (n % 2 == 0) {
            
            return (1 + a * (cal(n - 1) % m)) % m;
        }
        return ((1 + fastMul(n / 2 + 1)) % m * (cal(n / 2) % m)) % m;
    }
    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        a = sc.nextLong();
        x = sc.nextLong();
        m = sc.nextLong();
        if (a == 1) {
            System.out.println(x % m);
            return;
        }
        System.out.println(cal(x - 1) % m);
    }
}
",WA
gaps ,abc293/E,Java,"import java.util.*;

public class Main {

    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        long a = sc.nextLong();
        long x = sc.nextLong();
        long m = sc.nextLong();
        System.out.println(calc(a, x, m));
    }

    private static long calc(long a, long x, long m) {
        int s = (int) Math.ceil(Math.sqrt(x));
        long mod = 1;
        long[] sum = new long[s];
        sum[0] = 1;
        for (int i = 1; i < s; i++) {
            sum[i] = (sum[i - 1] + (mod = mod * a % m)) % m;
        }
        mod = mod * a % m;
        long res = 0;
        long cur = 1;
        for (; x >= s; x -= s) {
            res = (res + sum[s - 1] * cur) % m;
            cur = cur * mod % m;
        }
        return x <= 0 ? res : (res + sum[(int) x] * cur) % m;
    }
}
","import java.util.*;

public class Main {

    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        long a = sc.nextLong();
        long x = sc.nextLong();
        long m = sc.nextLong();
        System.out.println(calc(a, x, m));
    }

    private static long calc(long a, long x, long m) {
        int s = (int) Math.ceil(Math.sqrt(x));
        long mod = 1;
        long[] sum = new long[s];
        sum[0] = 1;
        for (int i = 1; i < s; i++) {
            sum[i] = (sum[i - 1] + (mod = mod * a % m)) % m;
        }
        mod = mod * a % m;
        long res = 0;
        long cur = 1;
        for (; x >= s; x -= s) {
            res = (res + sum[s - 1] * cur) % m;
            cur = cur * mod % m;
        }
        return x <= 0 ? res : (res + sum[(int) x - 1] * cur) % m;
    }
}
",WA
Java_Programmer ,abc293/E,Java,"


import java.io.*;
import java.util.*;

public class Main {
    private static final FastReader fr = new FastReader();
    private static final long a = fr.nextLong();
    private static final long x = fr.nextLong();
    private static final long MOD = fr.nextLong();
    public static void main(String[] args) throws IOException {
        BufferedWriter output = new BufferedWriter(new OutputStreamWriter(System.out));
        StringBuilder sb = new StringBuilder();




        if(a == 1){
            sb.append(x%MOD);
        }
        else {
            sb.append(fun(x));
        }
        output.write(sb.toString());
        output.flush();

    }
    private static long powMod(long n){
        if(n == 0) return 1L;
        long t = powMod(n/2);
        if(n%2 == 0) return t*t%MOD;
        return t*t%MOD*a%MOD;
    }
    private static long fun(long p){
        if(p == 0) return 0L;
        if(p == 1) return 1L;
        long half = fun(p/2);
        if(p%2 == 0) return (half+half*powMod(p/2)%MOD)%MOD;
        return (1+a*half%MOD+powMod(p/2+1)*half%MOD)%MOD;
    }
}
class FastReader {
    BufferedReader br;
    StringTokenizer st;

    public FastReader()
    {
        br = new BufferedReader(new InputStreamReader(System.in));
    }

    String next() {
        while (st == null || !st.hasMoreElements()) {
            try {
                st = new StringTokenizer(br.readLine());
            }
            catch (IOException e) {
                e.printStackTrace();
            }
        }
        return st.nextToken();
    }

    int nextInt() { return Integer.parseInt(next()); }

    long nextLong() { return Long.parseLong(next()); }

    double nextDouble()
    {
        return Double.parseDouble(next());
    }

    String nextLine()
    {
        String str = """";
        try {
            if(st.hasMoreTokens()){
                str = st.nextToken(""\n"");
            }
            else{
                str = br.readLine();
            }
        }
        catch (IOException e) {
            e.printStackTrace();
        }
        return str;
    }
}
","


import java.io.*;
import java.util.*;

public class Main {
    private static final FastReader fr = new FastReader();
    private static final long a = fr.nextLong();
    private static final long x = fr.nextLong();
    private static final long MOD = fr.nextLong();
    public static void main(String[] args) throws IOException {
        BufferedWriter output = new BufferedWriter(new OutputStreamWriter(System.out));
        StringBuilder sb = new StringBuilder();




        if(a == 1){
            sb.append(x%MOD);
        }
        else {
            sb.append(fun(x)%MOD);
        }
        output.write(sb.toString());
        output.flush();

    }
    private static long powMod(long n){
        if(n == 0) return 1L;
        long t = powMod(n/2);
        if(n%2 == 0) return t*t%MOD;
        return t*t%MOD*a%MOD;
    }
    private static long fun(long p){
        if(p == 0) return 0L;
        if(p == 1) return 1L;
        long half = fun(p/2);
        if(p%2 == 0) return (half+half*powMod(p/2)%MOD)%MOD;
        return (1+a*half%MOD+powMod(p/2+1)*half%MOD)%MOD;
    }
}
class FastReader {
    BufferedReader br;
    StringTokenizer st;

    public FastReader()
    {
        br = new BufferedReader(new InputStreamReader(System.in));
    }

    String next() {
        while (st == null || !st.hasMoreElements()) {
            try {
                st = new StringTokenizer(br.readLine());
            }
            catch (IOException e) {
                e.printStackTrace();
            }
        }
        return st.nextToken();
    }

    int nextInt() { return Integer.parseInt(next()); }

    long nextLong() { return Long.parseLong(next()); }

    double nextDouble()
    {
        return Double.parseDouble(next());
    }

    String nextLine()
    {
        String str = """";
        try {
            if(st.hasMoreTokens()){
                str = st.nextToken(""\n"");
            }
            else{
                str = br.readLine();
            }
        }
        catch (IOException e) {
            e.printStackTrace();
        }
        return str;
    }
}
",WA
Java_Programmer ,abc293/E,Java,"


import java.io.*;
import java.util.*;

public class Main {
    private static final FastReader fr = new FastReader();
    private static final long a = fr.nextLong();
    private static final long x = fr.nextLong();
    private static final long MOD = fr.nextLong();
    public static void main(String[] args) throws IOException {
        BufferedWriter output = new BufferedWriter(new OutputStreamWriter(System.out));
        StringBuilder sb = new StringBuilder();




        if(a == 1){
            sb.append((x-1)%MOD);
        }
        else {
            sb.append(fun(x));
        }
        output.write(sb.toString());
        output.flush();

    }
    private static long powMod(long n){
        if(n == 0) return 1L;
        long t = powMod(n/2);
        if(n%2 == 0) return t*t%MOD;
        return t*t%MOD*a%MOD;
    }
    private static long fun(long p){
        if(p == 0) return 0L;
        if(p == 1) return 1L;
        long half = fun(p/2);
        if(p%2 == 0) return (half+half*powMod(p/2)%MOD)%MOD;
        return (1+a*half%MOD+powMod(p/2+1)*half%MOD)%MOD;
    }
}
class FastReader {
    BufferedReader br;
    StringTokenizer st;

    public FastReader()
    {
        br = new BufferedReader(new InputStreamReader(System.in));
    }

    String next() {
        while (st == null || !st.hasMoreElements()) {
            try {
                st = new StringTokenizer(br.readLine());
            }
            catch (IOException e) {
                e.printStackTrace();
            }
        }
        return st.nextToken();
    }

    int nextInt() { return Integer.parseInt(next()); }

    long nextLong() { return Long.parseLong(next()); }

    double nextDouble()
    {
        return Double.parseDouble(next());
    }

    String nextLine()
    {
        String str = """";
        try {
            if(st.hasMoreTokens()){
                str = st.nextToken(""\n"");
            }
            else{
                str = br.readLine();
            }
        }
        catch (IOException e) {
            e.printStackTrace();
        }
        return str;
    }
}
","


import java.io.*;
import java.util.*;

public class Main {
    private static final FastReader fr = new FastReader();
    private static final long a = fr.nextLong();
    private static final long x = fr.nextLong();
    private static final long MOD = fr.nextLong();
    public static void main(String[] args) throws IOException {
        BufferedWriter output = new BufferedWriter(new OutputStreamWriter(System.out));
        StringBuilder sb = new StringBuilder();




        if(a == 1){
            sb.append(x%MOD);
        }
        else {
            sb.append(fun(x)%MOD);
        }
        output.write(sb.toString());
        output.flush();

    }
    private static long powMod(long n){
        if(n == 0) return 1L;
        long t = powMod(n/2);
        if(n%2 == 0) return t*t%MOD;
        return t*t%MOD*a%MOD;
    }
    private static long fun(long p){
        if(p == 0) return 0L;
        if(p == 1) return 1L;
        long half = fun(p/2);
        if(p%2 == 0) return (half+half*powMod(p/2)%MOD)%MOD;
        return (1+a*half%MOD+powMod(p/2+1)*half%MOD)%MOD;
    }
}
class FastReader {
    BufferedReader br;
    StringTokenizer st;

    public FastReader()
    {
        br = new BufferedReader(new InputStreamReader(System.in));
    }

    String next() {
        while (st == null || !st.hasMoreElements()) {
            try {
                st = new StringTokenizer(br.readLine());
            }
            catch (IOException e) {
                e.printStackTrace();
            }
        }
        return st.nextToken();
    }

    int nextInt() { return Integer.parseInt(next()); }

    long nextLong() { return Long.parseLong(next()); }

    double nextDouble()
    {
        return Double.parseDouble(next());
    }

    String nextLine()
    {
        String str = """";
        try {
            if(st.hasMoreTokens()){
                str = st.nextToken(""\n"");
            }
            else{
                str = br.readLine();
            }
        }
        catch (IOException e) {
            e.printStackTrace();
        }
        return str;
    }
}
",WA
yadavdipesh ,abc293/E,Java,"




import java.io.*;
import java.util.*;
import java.lang.*;
public class Main{
    
  static PrintWriter out = new PrintWriter(System.out);
  static FastReader in = new FastReader();
  public static void main(String[] args) throws IOException{
    
    
    int ntc = 1;
    for(int tno = 1 ; tno <= ntc ; tno++) solve();
    
    out.flush();
  } 
  public static void solve(){
        
        long a = in.nextLong();
        long x = in.nextLong();
        long m = in.nextLong();
        a  = a % m;
        out.println(rec(a , x , m));





  }
  public static long rec(long a, long x , long m){
  	if(x == 1){
  		return 1 % m;
  	}
  	
  	if((x&1) == 0){
  		return rec(a , x/2 , m) * (1 + pow(a , x/2 , m))%m;
  	}
  	else{
  		return rec(a , x-1 , m) + pow(a , x-1 , m)%m;
  	}
  }
  
  public static long pow(long a , long b , long mod){
  	long res = 1;
  	while(b > 0){
  		if((b&1) == 0){
  			a = (a * a) % mod;
  			b = (b >> 1);
  		}
  		else{
  			res = (res * a) % mod;
  			b = (b - 1);
  		}
  	}
  	return res%mod;
  }


      
	public static int[] ia(int n){
		int[] arr = new int[n];
		for(int i = 0 ; i < n ; i++){
			arr[i] = in.nextInt();
		}
		return arr;
	}
	public static int inp(){return in.nextInt();}
	public static String inps(){return in.next();}
	public static int[] radixSort2(int[] a){
		int n = a.length;
		int[] c0 = new int[0x101];
		int[] c1 = new int[0x101];
		int[] c2 = new int[0x101];
		int[] c3 = new int[0x101];
		for(int v : a) {
			c0[(v&0xff)+1]++;
			c1[(v>>>8&0xff)+1]++;
			c2[(v>>>16&0xff)+1]++;
			c3[(v>>>24^0x80)+1]++;
		}
		for(int i = 0;i < 0xff;i++) {
			c0[i+1] += c0[i];
			c1[i+1] += c1[i];
			c2[i+1] += c2[i];
			c3[i+1] += c3[i];
		}
		int[] t = new int[n];
		for(int v : a)t[c0[v&0xff]++] = v;
		for(int v : t)a[c1[v>>>8&0xff]++] = v;
		for(int v : a)t[c2[v>>>16&0xff]++] = v;
		for(int v : t)a[c3[v>>>24^0x80]++] = v;
		return a;
	}
   static long mod = 1000000007;
   
 public static void no(){out.println(""No"");}
 public static void yes(){out.println(""Yes"");}
  static long gcd(long a, long b) {
        while (b != 0) {
          long t = a;
          a = b;  
          b = t % b;
        } 
        return a;
  }    
  static class FastReader {
      BufferedReader br;
      StringTokenizer st;
      public FastReader() {
        br = new BufferedReader(new InputStreamReader(System.in));
      }
      String next() {
        while (st == null || !st.hasMoreTokens()) {
          try {
            st = new StringTokenizer(br.readLine());
          } catch (IOException e) {
            e.printStackTrace();
          }
        }
        return st.nextToken();
      }
      int nextInt() {
        return Integer.parseInt(next());
      }
      long nextLong() {
        return Long.parseLong(next());
      }
      double nextDouble() {
        return Double.parseDouble(next());
      }
      String nextLine() {
        String str = """";
        try {
          str = br.readLine().trim();
        } catch (Exception e) {
          e.printStackTrace();
        }
        return str;
      }
    }
}


","




import java.io.*;
import java.util.*;
import java.lang.*;
public class Main{
    
  static PrintWriter out = new PrintWriter(System.out);
  static FastReader in = new FastReader();
  public static void main(String[] args) throws IOException{
    
    
    int ntc = 1;
    for(int tno = 1 ; tno <= ntc ; tno++) solve();
    
    out.flush();
  } 
  public static void solve(){
        
        long a = in.nextLong();
        long x = in.nextLong();
        long m = in.nextLong();
        a  = a % m;
        out.println(rec(a , x , m));





  }
  public static long rec(long a, long x , long m){
  	if(x == 1){
  		return 1 % m;
  	}
  	
  	if((x&1) == 0){
  		return (rec(a , x/2 , m) * (1 + pow(a , x/2 , m))%m)%m;
  	}
  	else{
  		return (rec(a , x-1 , m) + pow(a , x-1 , m)%m)%m;
  	}
  }
  
  public static long pow(long a , long b , long mod){
  	long res = 1;
  	while(b > 0){
  		if((b&1) == 0){
  			a = (a * a) % mod;
  			b = (b >> 1);
  		}
  		else{
  			res = (res * a) % mod;
  			b = (b - 1);
  		}
  	}
  	return res%mod;
  }


      
	public static int[] ia(int n){
		int[] arr = new int[n];
		for(int i = 0 ; i < n ; i++){
			arr[i] = in.nextInt();
		}
		return arr;
	}
	public static int inp(){return in.nextInt();}
	public static String inps(){return in.next();}
	public static int[] radixSort2(int[] a){
		int n = a.length;
		int[] c0 = new int[0x101];
		int[] c1 = new int[0x101];
		int[] c2 = new int[0x101];
		int[] c3 = new int[0x101];
		for(int v : a) {
			c0[(v&0xff)+1]++;
			c1[(v>>>8&0xff)+1]++;
			c2[(v>>>16&0xff)+1]++;
			c3[(v>>>24^0x80)+1]++;
		}
		for(int i = 0;i < 0xff;i++) {
			c0[i+1] += c0[i];
			c1[i+1] += c1[i];
			c2[i+1] += c2[i];
			c3[i+1] += c3[i];
		}
		int[] t = new int[n];
		for(int v : a)t[c0[v&0xff]++] = v;
		for(int v : t)a[c1[v>>>8&0xff]++] = v;
		for(int v : a)t[c2[v>>>16&0xff]++] = v;
		for(int v : t)a[c3[v>>>24^0x80]++] = v;
		return a;
	}
   static long mod = 1000000007;
   
 public static void no(){out.println(""No"");}
 public static void yes(){out.println(""Yes"");}
  static long gcd(long a, long b) {
        while (b != 0) {
          long t = a;
          a = b;  
          b = t % b;
        } 
        return a;
  }    
  static class FastReader {
      BufferedReader br;
      StringTokenizer st;
      public FastReader() {
        br = new BufferedReader(new InputStreamReader(System.in));
      }
      String next() {
        while (st == null || !st.hasMoreTokens()) {
          try {
            st = new StringTokenizer(br.readLine());
          } catch (IOException e) {
            e.printStackTrace();
          }
        }
        return st.nextToken();
      }
      int nextInt() {
        return Integer.parseInt(next());
      }
      long nextLong() {
        return Long.parseLong(next());
      }
      double nextDouble() {
        return Double.parseDouble(next());
      }
      String nextLine() {
        String str = """";
        try {
          str = br.readLine().trim();
        } catch (Exception e) {
          e.printStackTrace();
        }
        return str;
      }
    }
}


",WA
Rock111 ,abc293/E,Java,"import java.io.*;
import java.util.*;

public class Main {
    static StreamTokenizer in = new StreamTokenizer(new BufferedReader(new InputStreamReader(System.in)));
    static PrintWriter out = new PrintWriter(new OutputStreamWriter(System.out));
    public static double nextDouble() throws IOException{ in.nextToken(); return in.nval; }
    public static float nextFloat() throws IOException{ in.nextToken(); return (float)in.nval; }
    public static int nextInt() throws IOException { in.nextToken(); return (int)in.nval; }
    public static long nextLong() throws IOException { in.nextToken(); return (long)in.nval; }
    public static String next() throws IOException{ in.nextToken(); return in.sval;}
    static BufferedReader reader = new BufferedReader(new InputStreamReader(System.in));

    long ksm(long x, long p, long m) {
        long rem=1;
        while (p>0) {
            if (p % 2 != 0) {
                rem = (rem * x) % m;
            }
            x = (x * x) % m;
            p = p >> 1;
        }
        return rem % m;
    }

    public void resolve() throws Exception {
        long a=nextLong(),x=nextLong(),m=nextLong();
        out.println(cal(a,x-1,m));
    }

    long cal(long a,long x,long m) {
        if (x==0) {
            return 1;
        }
        long res=0;
        if (x%2==0) {
            res+=ksm(a,x,m);
            x-=1;
        }
        long mid=(x+1)/2;
        long r1=ksm(a,mid,m);
        long r2=cal(a,mid-1,m);
        return (res+r2%m+r1*r2%m)%m;
    }

    public static void main(String[] args) throws Exception {
        new Main().resolve();
        out.flush();
    }
}

","import java.io.*;
import java.util.*;

public class Main {
    static StreamTokenizer in = new StreamTokenizer(new BufferedReader(new InputStreamReader(System.in)));
    static PrintWriter out = new PrintWriter(new OutputStreamWriter(System.out));
    public static double nextDouble() throws IOException{ in.nextToken(); return in.nval; }
    public static float nextFloat() throws IOException{ in.nextToken(); return (float)in.nval; }
    public static int nextInt() throws IOException { in.nextToken(); return (int)in.nval; }
    public static long nextLong() throws IOException { in.nextToken(); return (long)in.nval; }
    public static String next() throws IOException{ in.nextToken(); return in.sval;}
    static BufferedReader reader = new BufferedReader(new InputStreamReader(System.in));

    long ksm(long x, long p, long m) {
        long rem=1;
        while (p>0) {
            if (p % 2 != 0) {
                rem = (rem * x) % m;
            }
            x = (x * x) % m;
            p = p >> 1;
        }
        return rem % m;
    }

    public void resolve() throws Exception {
        long a=nextLong(),x=nextLong(),m=nextLong();
        out.println(cal(a,x-1,m));
    }

    long cal(long a,long x,long m) {
        if (m==1) {
            return 0;
        }
        if (x==0) {
            return 1;
        }
        long res=0;
        if (x%2==0) {
            res+=ksm(a,x,m);
            x-=1;
        }
        long mid=(x+1)/2;
        long r1=ksm(a,mid,m);
        long r2=cal(a,mid-1,m);
        return (res+r2%m+r1*r2%m)%m;
    }

    public static void main(String[] args) throws Exception {
        new Main().resolve();
        out.flush();
    }
}

",WA
yvbf ,abc293/E,Java,"
import java.io.*;
import java.util.*;

public class Main {

    long M, a;

    public long largePower(long exp) {
        long base = a;
        long Mod = M;
        long ret = 1L, baseLong = base;
        for (int i = 0; i <= 60; ++i) {
            if ((exp & (1L << i)) > 0) {
                ret = (ret * baseLong) % Mod;
            }
            baseLong = (baseLong * baseLong) % Mod;
        }
        return ret;
    }

    long comp(long n) {
        if (n == 1) return 1;
        long ret = 0;
        if (n % 2 == 1) {
            ret = largePower(n - 1);
            n--;
        }
        long r1 = comp(n / 2);
        long r2 = (largePower(n / 2) + 1) % M;
        ret += r1 * r2 % M;
        return ret;
    }

    void go() {
        a = sc.nextLong();
        long x = sc.nextLong();
        M = sc.nextLong();
        if (a == 1) {
            sl(x % M);
            return;
        }
        if (M == 1) {
            sl(0);
            return;
        }
        sl(comp(x));
    }

    static Scanner sc = null;

    void so(Object s) {
        System.out.print(s);
    }

    void sl(Object s) {
        System.out.println(s);
    }

    public static void main(String[] args) throws Exception {
        try {
            sc = new Scanner(new FileInputStream(""src/go/main.in""));
        } catch (FileNotFoundException ffe) {
            sc = new Scanner(System.in);
        }
        while (sc.hasNext()) {
            new Main().go();
        }
    }
}
","
import java.io.*;
import java.util.*;

public class Main {

    long M, a;

    public long largePower(long exp) {
        long base = a;
        long Mod = M;
        long ret = 1L, baseLong = base;
        for (int i = 0; i <= 60; ++i) {
            if ((exp & (1L << i)) > 0) {
                ret = (ret * baseLong) % Mod;
            }
            baseLong = (baseLong * baseLong) % Mod;
        }
        return ret;
    }

    long comp(long n) {
        if (n == 1) return 1;
        long ret = 0;
        if (n % 2 == 1) {
            ret = largePower(n - 1);
            n--;
        }
        long r1 = comp(n / 2);
        long r2 = (largePower(n / 2) + 1) % M;
        ret += r1 * r2 % M;
        ret %= M;
        return ret;
    }

    void go() {
        a = sc.nextLong();
        long x = sc.nextLong();
        M = sc.nextLong();
        if (a == 1) {
            sl(x % M);
            return;
        }
        if (M == 1) {
            sl(0);
            return;
        }
        sl(comp(x));
    }

    static Scanner sc = null;

    void so(Object s) {
        System.out.print(s);
    }

    void sl(Object s) {
        System.out.println(s);
    }

    public static void main(String[] args) throws Exception {
        try {
            sc = new Scanner(new FileInputStream(""src/go/main.in""));
        } catch (FileNotFoundException ffe) {
            sc = new Scanner(System.in);
        }
        while (sc.hasNext()) {
            new Main().go();
        }
    }
}
",WA
